,ss_id,pv_datetime,generation
3497,6506,2018-06-16 04:00:00,0.0
3498,6506,2018-10-18 08:00:00,0.0
3499,6506,2018-06-17 20:00:00,0.0
3500,27018,2020-10-16 06:00:00,0.0
3502,27018,2019-08-20 09:00:00,2525.664
3503,27018,2020-06-15 20:00:00,0.0
3504,27018,2020-03-18 15:00:00,647.7348
3505,27018,2019-09-15 23:00:00,0.0
3506,27018,2021-08-26 15:00:00,800.5776
3507,27018,2019-12-11 21:00:00,0.0
3508,27018,2020-10-31 06:00:00,0.0
3509,27018,2021-09-21 23:00:00,0.0
3510,27018,2020-08-24 07:00:00,181.2096
3511,27018,2020-07-04 13:00:00,221.232
3515,27018,2019-07-17 22:00:00,0.0
3516,27018,2020-04-29 08:00:00,1027.6212
3517,27018,2020-01-31 07:00:00,0.0
3518,27018,2021-09-20 08:00:00,1828.968
3520,27018,2021-04-15 14:00:00,820.6044
3521,27018,2021-09-29 03:00:00,0.0
3522,27018,2019-04-20 15:00:00,865.5948
3523,27018,2021-01-04 18:00:00,0.0
3524,27018,2020-12-07 16:00:00,1.629108e-10
3525,27018,2019-06-29 01:00:00,0.0
3526,27018,2019-09-05 10:00:00,1244.724
3527,27018,2021-02-05 08:00:00,23.70084
3528,27018,2021-10-24 05:00:00,0.0
3530,27018,2020-09-17 10:00:00,2439.3
3531,27018,2020-06-24 21:00:00,0.0
3532,27018,2019-10-26 10:00:00,155.2968
3533,27018,2019-08-12 06:00:00,153.132
3534,27018,2020-12-15 05:00:00,0.0
3535,27018,2019-05-03 01:00:00,0.0
3536,27018,2020-10-21 18:00:00,0.0
3537,27018,2021-01-02 08:00:00,0.0
3538,27018,2020-03-24 15:00:00,699.9168
3539,27018,2021-08-11 13:00:00,2322.408
3540,27018,2019-05-05 19:00:00,28.8426
3541,27018,2020-06-25 05:00:00,358.4076
3542,27018,2019-05-16 06:00:00,1112.3531
3543,27018,2019-07-16 09:00:00,2651.4
3546,27018,2020-08-27 03:00:00,0.0
3547,27018,2019-04-19 20:00:00,0.0
3548,27018,2020-10-27 19:00:00,0.0
3549,27018,2020-04-03 19:00:00,2.017224e-07
3550,27018,2021-08-30 13:00:00,374.43
3551,27018,2020-12-04 17:00:00,0.0
3553,27018,2020-07-12 21:00:00,0.0
3554,27018,2021-01-27 18:00:00,0.0
3555,27018,2019-12-25 02:00:00,0.0
3556,27018,2020-08-25 07:00:00,176.7156
3557,27018,2019-10-06 09:00:00,2076.528
3561,27018,2021-01-28 12:00:00,192.4356
3564,27018,2021-07-04 12:00:00,1269.12
3565,27018,2020-07-15 13:00:00,336.2724
3568,27018,2019-11-06 01:00:00,0.0
3570,27018,2019-09-25 08:00:00,135.9624
3573,27018,2020-07-27 20:00:00,0.0
3574,27018,2019-10-02 07:00:00,770.94
3577,27018,2019-04-15 09:00:00,1141.956
3581,27018,2018-06-16 08:00:00,923.7852
3583,27018,2020-10-19 14:00:00,462.3252
3585,27018,2020-10-01 22:00:00,0.0
3587,27018,2021-02-08 22:00:00,0.0
3588,27018,2021-01-22 21:00:00,0.0
3589,27018,2021-01-24 17:00:00,0.0
3591,27018,2021-03-18 18:00:00,4.59348e-09
3593,27018,2018-05-12 08:00:00,800.3424
3595,27018,2021-10-19 07:00:00,0.0
3597,27018,2019-10-13 03:00:00,0.0
3598,27018,2019-06-27 04:00:00,0.0
3599,27018,2020-05-28 08:00:00,2376.648
3600,27018,2019-10-03 22:00:00,0.0
3601,27018,2020-03-22 01:00:00,0.0
3603,27018,2019-12-24 07:00:00,0.0
3604,27018,2020-10-16 09:00:00,628.5072
3606,27018,2019-04-17 23:00:00,0.0
3607,27018,2019-12-06 09:00:00,28.21824
3609,27018,2019-06-07 02:00:00,0.0
3610,27018,2020-08-25 02:00:00,0.0
3611,27018,2018-06-20 18:00:00,107.78352
3612,27018,2021-06-29 05:00:00,0.0
3613,27018,2020-06-27 10:00:00,3303.312
3615,27018,2021-02-22 08:00:00,0.0
3616,27018,2019-07-04 18:00:00,165.1476
3618,27018,2021-09-15 17:00:00,181.0344
3619,27018,2019-10-15 03:00:00,0.0
3620,27018,2020-02-26 20:00:00,0.0
3621,27018,2021-01-02 18:00:00,0.0
3622,27018,2019-06-13 09:00:00,172.548
3623,27018,2018-05-20 04:00:00,0.0
3624,27018,2021-10-04 19:00:00,0.0
3626,27018,2019-05-21 21:00:00,0.0
3627,27018,2018-05-23 22:00:00,0.0
3628,27018,2019-10-27 15:00:00,183.6228
3629,27018,2019-11-03 02:00:00,0.0
3630,27018,2020-10-15 14:00:00,1135.2732
3631,27018,2020-08-16 09:00:00,807.84
3632,27018,2020-04-21 22:00:00,0.0
3633,27018,2019-04-23 03:00:00,0.0
3634,27018,2020-11-15 22:00:00,0.0
3635,27018,2021-02-23 14:00:00,1206.708
3636,27018,2021-02-24 15:00:00,224.2284
3640,27018,2020-10-05 01:00:00,0.0
3641,27018,2018-05-04 09:00:00,2447.7
3642,27018,2020-04-20 09:00:00,2731.404
3644,27018,2020-05-23 00:00:00,0.0
3645,27018,2019-08-27 16:00:00,437.4888
3647,27018,2019-04-14 05:00:00,0.0
3649,27018,2021-09-05 19:00:00,4.441908e-10
3650,27018,2021-08-01 12:00:00,651.8232
3651,27018,2019-07-14 16:00:00,418.3836
3652,27018,2020-11-08 18:00:00,0.0
3653,27018,2020-08-28 01:00:00,0.0
3654,27018,2021-08-18 21:00:00,0.0
3655,27018,2020-12-27 23:00:00,0.0
3656,27018,2020-06-27 01:00:00,0.0
3658,27018,2020-04-20 17:00:00,127.6296
3659,27018,2019-06-18 12:00:00,690.108
3660,27018,2019-06-30 16:00:00,452.5932
3661,27018,2020-09-17 15:00:00,562.6248
3662,27018,2018-06-05 00:00:00,0.0
3663,27018,2020-01-07 16:00:00,0.0
3665,27018,2020-10-29 02:00:00,0.0
3666,27018,2020-05-26 02:00:00,0.0
3667,27018,2019-08-18 14:00:00,1472.832
3668,27018,2020-03-31 20:00:00,0.0
3669,27018,2020-06-09 09:00:00,708.8928
3670,27018,2020-12-11 16:00:00,0.0
3672,27018,2021-07-15 21:00:00,0.0
3674,27018,2020-11-06 17:00:00,0.0
3675,27018,2021-10-05 16:00:00,120.924
3677,27018,2019-07-22 01:00:00,0.0
3678,27018,2020-05-11 19:00:00,39.66636
3679,27018,2020-03-05 04:00:00,0.0
3680,27018,2020-01-03 13:00:00,863.946
3681,27018,2021-09-23 10:00:00,175.6944
3683,27018,2020-10-03 11:00:00,105.97668
3684,27018,2018-06-21 19:00:00,68.1036
3685,27018,2020-06-03 14:00:00,755.6604
3686,27018,2019-04-12 19:00:00,6.523932e-09
3687,27018,2019-11-08 22:00:00,0.0
3688,27018,2020-07-20 17:00:00,177.9408
3689,27018,2020-07-06 23:00:00,0.0
3691,27018,2019-07-24 06:00:00,323.9232
3693,27018,2020-06-03 10:00:00,854.7252
3695,27018,2020-07-25 18:00:00,312.2724
3696,27018,2021-06-15 09:00:00,2660.232
3698,27018,2020-02-15 11:00:00,33.72456
3699,27018,2020-02-08 17:00:00,0.0
3700,27018,2021-07-07 14:00:00,1548.42
3701,27018,2021-08-11 03:00:00,0.0
3704,27018,2020-12-17 17:00:00,0.0
3705,27018,2019-07-19 01:00:00,0.0
3706,27018,2021-02-18 01:00:00,0.0
3707,27018,2020-01-14 07:00:00,0.0
3709,27018,2020-08-08 20:00:00,0.0
3711,27018,2020-11-20 16:00:00,4.216728e-05
3712,27018,2018-05-07 19:00:00,32.97192
3714,27018,2020-01-10 08:00:00,0.0
3715,27018,2019-06-05 18:00:00,197.6712
3719,27018,2019-05-24 05:00:00,75.57768
3721,27018,2019-04-28 16:00:00,522.4632
3722,27018,2019-06-25 10:00:00,1963.284
3724,27018,2020-07-27 03:00:00,0.0
3725,27018,2020-12-16 07:00:00,0.0
3726,27018,2019-05-05 05:00:00,34.02852
3728,27018,2019-09-25 12:00:00,558.2784
3730,27018,2021-09-16 03:00:00,0.0
3731,27018,2021-03-30 23:00:00,0.0
3734,27018,2019-06-25 22:00:00,0.0
3735,27018,2021-01-02 02:00:00,0.0
3736,27018,2020-11-16 10:00:00,260.706
3738,27018,2020-10-27 08:00:00,39.88308
3741,27018,2019-10-18 07:00:00,76.81716
3742,27018,2020-04-21 16:00:00,251.9124
3743,27018,2019-06-11 06:00:00,9.54222
3745,27018,2019-07-31 07:00:00,1767.0
3748,27018,2021-01-13 19:00:00,0.0
3749,27018,2019-05-04 08:00:00,995.958
3753,27018,2020-02-24 10:00:00,266.7936
3755,27018,2020-04-26 07:00:00,1642.068
3756,27018,2019-06-17 07:00:00,2202.42
3758,27018,2021-09-10 05:00:00,0.0
3761,27018,2020-08-27 08:00:00,579.6348
3762,27018,2019-05-03 22:00:00,0.0
3763,27018,2019-09-01 09:00:00,2340.804
3764,27018,2021-08-26 01:00:00,0.0
3767,27018,2021-09-15 04:00:00,0.0
3768,27018,2021-01-12 09:00:00,0.0
3770,27018,2021-07-15 06:00:00,1028.4912
3771,27018,2020-03-21 22:00:00,0.0
3772,27018,2021-09-19 12:00:00,685.7748
3773,27018,2020-12-09 00:00:00,0.0
3774,27018,2020-07-16 04:00:00,0.0
3776,27018,2021-10-19 13:00:00,191.6952
3778,27018,2021-10-18 22:00:00,0.0
3780,27018,2021-06-17 20:00:00,0.0
3781,27018,2018-06-19 07:00:00,416.9976
3783,27018,2020-06-26 18:00:00,124.62
3784,27018,2018-05-09 18:00:00,127.8156
3786,27018,2020-07-05 13:00:00,2206.308
3788,27018,2018-05-28 09:00:00,562.1196
3792,27018,2019-09-14 23:00:00,0.0
3793,27018,2021-10-04 16:00:00,91.041
3795,27018,2019-09-26 13:00:00,540.204
3796,27018,2020-12-23 09:00:00,34.95828
3798,27018,2020-07-19 10:00:00,1225.848
3800,27018,2020-10-16 20:00:00,0.0
3802,27018,2020-03-03 04:00:00,0.0
3804,27018,2020-12-07 03:00:00,0.0
3805,27018,2021-10-20 22:00:00,0.0
3806,27018,2019-09-16 00:00:00,0.0
3807,27018,2021-02-19 21:00:00,0.0
3808,27018,2020-03-18 23:00:00,0.0
3810,27018,2021-02-08 08:00:00,194.4444
3811,27018,2019-09-26 03:00:00,0.0
3812,27018,2020-07-10 17:00:00,201.6576
3813,27018,2021-09-24 01:00:00,0.0
3814,27018,2020-07-18 07:00:00,194.352
3815,27018,2019-11-12 20:00:00,0.0
3816,27018,2021-04-14 19:00:00,0.0
3818,27018,2019-07-02 19:00:00,84.96432
3819,27018,2020-08-08 05:00:00,0.011727804
3822,27018,2021-08-24 23:00:00,0.0
3824,27018,2020-05-22 16:00:00,579.2064
3825,27018,2019-08-22 17:00:00,268.9488
3826,27018,2019-06-01 23:00:00,0.0
3827,27018,2020-07-06 14:00:00,1532.472
3829,27018,2020-07-08 09:00:00,277.494
3830,27018,2019-11-11 05:00:00,0.0
3831,27018,2019-06-09 16:00:00,74.487
3832,27018,2019-07-15 19:00:00,54.42948
3834,27018,2021-10-26 15:00:00,71.25024
3836,27018,2020-12-27 04:00:00,0.0
3841,27018,2019-04-17 10:00:00,2369.268
3842,27018,2020-07-31 18:00:00,185.2344
3843,27018,2019-07-05 02:00:00,0.0
3844,27018,2021-06-14 17:00:00,450.9036
3845,27018,2021-03-16 21:00:00,0.0
3847,27018,2020-07-23 04:00:00,0.0
3848,27018,2020-04-12 05:00:00,0.0
3849,27018,2021-02-20 06:00:00,0.0
3851,27018,2018-05-19 03:00:00,0.0
3852,27018,2020-12-18 00:00:00,0.0
3853,27018,2019-09-28 18:00:00,0.0
3855,27018,2019-11-11 17:00:00,0.0
3856,27018,2019-07-02 02:00:00,0.0
3857,27018,2021-08-22 17:00:00,128.6508
3858,27018,2019-06-04 00:00:00,0.0
3861,27018,2020-05-17 22:00:00,0.0
3862,27018,2020-05-01 00:00:00,0.0
3864,27018,2020-02-05 12:00:00,1758.108
3865,27018,2019-12-15 07:00:00,0.0
3867,27018,2019-07-21 16:00:00,611.304
3868,27018,2019-08-10 06:00:00,117.43584
3870,27018,2021-01-29 15:00:00,87.1602
3872,27018,2019-08-21 05:00:00,0.0
3873,27018,2020-09-29 10:00:00,2475.06
3874,27018,2020-07-05 20:00:00,6.196692
3875,27018,2019-05-26 01:00:00,0.0
3876,27018,2020-07-31 11:00:00,2584.692
3878,27018,2020-06-26 11:00:00,2722.464
3880,27018,2020-01-16 22:00:00,0.0
3881,27018,2020-07-07 17:00:00,190.2252
3882,27018,2019-08-30 07:00:00,340.9188
3883,27018,2021-09-20 10:00:00,2419.356
3884,27018,2019-09-03 18:00:00,47.50332
3886,27018,2019-12-04 00:00:00,0.0
3887,27018,2020-06-13 16:00:00,218.1768
3888,27018,2020-03-13 08:00:00,286.9776
3890,27018,2018-04-19 14:00:00,1584.96
3891,27018,2021-09-02 21:00:00,0.0
3892,27018,2020-10-26 09:00:00,152.616
3894,27018,2020-03-22 09:00:00,2184.96
3895,27018,2020-07-07 05:00:00,117.66672
3896,27018,2019-07-08 07:00:00,1841.868
3900,27018,2020-11-04 06:00:00,0.0
3901,27018,2020-10-11 22:00:00,0.0
3902,27018,2019-11-07 04:00:00,0.0
3906,27018,2020-12-15 21:00:00,0.0
3907,27018,2020-03-30 18:00:00,46.36896
3908,27018,2019-08-22 21:00:00,0.0
3909,27018,2020-11-06 21:00:00,0.0
3910,27018,2020-01-04 14:00:00,108.81036
3912,27018,2020-12-27 00:00:00,0.0
3913,27018,2020-11-17 13:00:00,131.2872
3914,27018,2021-01-19 13:00:00,44.93568
3915,27018,2019-11-18 05:00:00,0.0
3920,27018,2020-11-12 03:00:00,0.0
3921,27018,2020-01-03 01:00:00,0.0
3922,27018,2019-12-23 17:00:00,0.0
3923,27018,2020-04-09 17:00:00,167.2488
3926,27018,2020-08-31 11:00:00,995.4612
3927,27018,2020-11-24 11:00:00,501.9888
3930,27018,2020-04-23 14:00:00,1597.62
3931,27018,2021-07-10 14:00:00,709.8552
3933,27018,2020-10-29 16:00:00,30.19416
3936,27018,2018-06-04 20:00:00,0.0
3939,27018,2019-10-31 14:00:00,199.1592
3940,27018,2020-06-22 09:00:00,2851.68
3944,27018,2021-07-07 13:00:00,2439.444
3945,27018,2019-07-01 23:00:00,0.0
3947,27018,2018-05-05 03:00:00,0.0
3948,27018,2021-09-09 08:00:00,261.516
3949,27018,2020-12-01 00:00:00,0.0
3950,27018,2019-09-02 02:00:00,0.0
3951,27018,2021-08-11 19:00:00,18.462
3952,27018,2019-11-12 16:00:00,0.43974
3953,27018,2020-01-28 01:00:00,0.0
3955,27018,2020-10-19 08:00:00,96.4218
3956,27018,2021-02-20 17:00:00,22.87716
3957,27018,2020-06-19 11:00:00,1557.78
3959,27018,2020-06-22 12:00:00,2711.7
3962,27018,2019-11-01 19:00:00,0.0
3963,27018,2021-03-13 09:00:00,2158.704
3964,27018,2019-11-27 14:00:00,98.23548
3965,27018,2020-11-09 12:00:00,217.1136
3967,27018,2020-12-17 00:00:00,0.0
3968,27018,2019-05-13 18:00:00,261.8472
3969,27018,2019-04-18 05:00:00,0.0
3970,27018,2020-04-08 13:00:00,1578.0
3973,27018,2021-06-26 05:00:00,94.581
3974,27018,2020-08-27 11:00:00,241.4976
3975,27018,2018-05-12 03:00:00,0.0
3978,27018,2019-05-02 22:00:00,0.0
3979,27018,2020-11-23 00:00:00,0.0
3980,27018,2020-01-14 21:00:00,0.0
3984,27018,2019-04-23 07:00:00,359.5908
3985,27018,2019-08-19 13:00:00,1433.088
3986,27018,2021-09-02 10:00:00,500.5296
3987,27018,2021-02-17 12:00:00,884.5356
3993,27018,2020-09-17 19:00:00,0.0
3994,27018,2019-12-14 09:00:00,2.741076
3995,27018,2020-05-20 06:00:00,373.1556
3996,27018,2021-08-29 13:00:00,772.2156
3998,27018,2020-02-18 01:00:00,0.0
4000,27018,2019-06-26 22:00:00,0.0
4001,27018,2019-04-21 18:00:00,77.63148
4002,27018,2020-05-14 03:00:00,0.0
4004,27018,2019-04-12 06:00:00,279.054
4005,27018,2019-09-30 22:00:00,0.0
4006,27018,2019-11-27 03:00:00,0.0
4007,27018,2021-07-07 04:00:00,0.0
4008,27018,2020-06-21 00:00:00,0.0
4009,27018,2020-07-12 16:00:00,447.4272
4011,27018,2019-04-16 10:00:00,410.7084
4012,27018,2020-06-18 10:00:00,454.9236
4014,27018,2020-03-03 23:00:00,0.0
4015,27018,2021-08-16 14:00:00,879.4536
4016,27018,2018-05-28 19:00:00,81.1224
4018,27018,2020-05-19 15:00:00,986.1648
4021,27018,2019-05-25 02:00:00,0.0
4022,27018,2019-10-06 06:00:00,0.0
4023,27018,2019-06-23 18:00:00,79.44384
4024,27018,2020-09-14 16:00:00,146.7072
4025,27018,2021-01-31 02:00:00,0.0
4026,27018,2019-05-24 00:00:00,0.0
4028,27018,2021-08-02 08:00:00,270.9972
4029,27018,2021-01-16 16:00:00,0.0001733808
4030,27018,2020-10-22 23:00:00,0.0
4034,27018,2019-06-04 07:00:00,1276.248
4035,27018,2020-06-25 00:00:00,0.0
4037,27018,2018-06-16 04:00:00,0.0
4038,27018,2021-08-15 16:00:00,261.9324
4039,27018,2019-09-07 14:00:00,824.0976
4040,27018,2019-07-17 06:00:00,619.9068
4044,27018,2019-11-21 02:00:00,0.0
4045,27018,2018-06-26 00:00:00,0.0
4046,27018,2021-02-12 20:00:00,0.0
4047,27018,2020-10-24 20:00:00,0.0
4048,27018,2020-12-24 23:00:00,0.0
4049,27018,2019-09-16 21:00:00,0.0
4053,27018,2020-08-31 06:00:00,296.8488
4054,27018,2020-08-28 15:00:00,418.6452
4056,27018,2020-12-17 23:00:00,0.0
4057,27018,2020-03-09 01:00:00,0.0
4058,27018,2018-05-28 22:00:00,0.0
4060,27018,2021-03-07 05:00:00,0.0
4061,27018,2021-01-03 05:00:00,0.0
4062,27018,2018-04-25 08:00:00,3020.7
4068,27018,2021-01-04 00:00:00,0.0
4069,27018,2020-04-01 03:00:00,0.0
4070,27018,2020-04-22 04:00:00,0.0
4071,27018,2019-08-27 09:00:00,2179.704
4073,27018,2019-06-21 04:00:00,1.3743e-05
4076,27018,2021-09-26 01:00:00,0.0
4077,27018,2020-02-25 12:00:00,1383.456
4078,27018,2020-05-24 09:00:00,2783.304
4079,27018,2019-11-25 19:00:00,0.0
4081,27018,2020-07-08 04:00:00,0.0
4082,27018,2021-01-18 19:00:00,0.0
4083,27018,2020-10-02 00:00:00,0.0
4084,27018,2019-07-24 13:00:00,2157.528
4085,27018,2019-07-28 00:00:00,0.0
4086,27018,2020-07-03 04:00:00,0.0
4087,27018,2019-12-20 12:00:00,128.3352
4089,27018,2019-11-14 00:00:00,0.0
4090,27018,2020-11-12 13:00:00,1181.1576
4091,27018,2020-01-26 11:00:00,154.2816
4093,27018,2021-08-10 14:00:00,1675.74
4096,27018,2020-05-05 09:00:00,1308.012
4097,27018,2020-09-22 16:00:00,172.836
4098,27018,2021-03-03 19:00:00,0.0
4100,27018,2021-06-24 11:00:00,1275.78
4102,27018,2020-07-20 03:00:00,0.0
4105,27018,2019-04-11 12:00:00,2735.064
4106,27018,2018-04-20 04:00:00,0.0
4107,27018,2020-02-20 18:00:00,0.0
4108,27018,2019-08-21 12:00:00,1557.588
4109,27018,2019-04-13 04:00:00,0.0
4110,27018,2021-09-02 22:00:00,0.0
4111,27018,2020-09-15 11:00:00,2220.3
4112,27018,2020-12-23 19:00:00,0.0
4114,27018,2020-11-30 08:00:00,0.0
4116,27018,2020-09-02 02:00:00,0.0
4118,27018,2021-01-03 18:00:00,0.0
4120,27018,2020-08-30 17:00:00,211.3896
4121,27018,2021-01-04 02:00:00,0.0
4122,27018,2019-12-31 04:00:00,0.0
4123,27018,2021-09-07 14:00:00,1225.116
4126,27018,2020-07-14 10:00:00,1909.104
4127,27018,2019-06-22 18:00:00,206.8332
4128,27018,2020-09-12 14:00:00,688.2468
4130,27018,2020-10-12 16:00:00,75.27936
4131,27018,2019-09-28 00:00:00,0.0
4132,27018,2019-06-09 12:00:00,1791.42
4133,27018,2021-10-11 15:00:00,368.5212
4135,27018,2020-11-04 17:00:00,0.0
4136,27018,2020-08-01 19:00:00,41.0928
4137,27018,2021-07-30 23:00:00,0.0
4138,27018,2019-08-02 13:00:00,749.7264
4139,27018,2021-10-14 04:00:00,0.0
4141,27018,2019-09-06 16:00:00,350.9448
4143,27018,2019-11-24 09:00:00,37.13004
4144,27018,2020-02-23 12:00:00,2063.712
4145,27018,2020-01-21 12:00:00,395.7624
4146,27018,2019-12-03 15:00:00,99.27168
4148,27018,2021-04-12 09:00:00,1643.64
4149,27018,2021-02-18 00:00:00,0.0
4151,27018,2020-11-30 16:00:00,0.0
4152,27018,2021-09-30 13:00:00,343.8768
4153,27018,2020-12-11 07:00:00,0.0
4154,27018,2021-08-04 14:00:00,1105.5408
4155,27018,2020-10-19 21:00:00,0.0
4157,27018,2020-10-18 13:00:00,438.846
4159,27018,2019-09-18 08:00:00,1859.496
4160,27018,2019-07-11 14:00:00,1052.394
4161,27018,2020-03-20 01:00:00,0.0
4162,27018,2020-08-20 01:00:00,0.0
4163,27018,2019-08-01 22:00:00,0.0
4164,27018,2021-09-18 15:00:00,167.2176
4168,27018,2019-07-10 12:00:00,2703.708
4170,27018,2019-11-22 11:00:00,45.77928
4171,27018,2020-01-27 10:00:00,288.5316
4176,27018,2019-09-04 04:00:00,0.0
4177,27018,2019-07-27 14:00:00,524.682
4179,27018,2020-04-14 21:00:00,0.0
4180,27018,2021-09-04 11:00:00,1973.82
4182,27018,2019-05-04 15:00:00,1161.6492
4183,27018,2019-09-28 16:00:00,161.982
4184,27018,2019-08-09 09:00:00,2189.28
4185,27018,2019-04-24 22:00:00,0.0
4186,27018,2019-06-27 10:00:00,2912.892
4187,27018,2020-12-11 08:00:00,0.0
4189,27018,2020-02-11 11:00:00,1976.664
4192,27018,2018-05-18 12:00:00,2171.316
4195,27018,2020-02-29 20:00:00,0.0
4196,27018,2021-03-11 13:00:00,672.2484
4198,27018,2020-02-25 06:00:00,0.0
4199,27018,2020-02-08 09:00:00,168.5772
4200,26811,2019-05-28 21:00:00,0.0
4201,26811,2021-10-20 11:00:00,16.31268
4202,26811,2020-12-12 05:00:00,0.0
4203,26811,2021-10-05 22:00:00,0.0
4204,26811,2020-02-29 21:00:00,0.0
4205,26811,2020-03-05 10:00:00,377.8068
4206,26811,2019-09-10 10:00:00,314.8776
4207,26811,2021-09-09 04:00:00,0.0
4208,26811,2021-07-27 02:00:00,0.0
4209,26811,2018-09-04 00:00:00,0.0
4210,26811,2018-08-30 14:00:00,1421.244
4211,26811,2020-03-24 09:00:00,153.6216
4212,26811,2021-10-06 20:00:00,0.0
4213,26811,2020-12-18 01:00:00,0.0
4214,26811,2020-08-18 17:00:00,1164.8531
4215,26811,2019-08-01 10:00:00,408.096
4216,26811,2018-10-07 18:00:00,3.445224e-11
4217,26811,2019-07-11 02:00:00,0.0
4218,26811,2018-06-16 11:00:00,170.7924
4219,26811,2020-06-29 20:00:00,0.01525116
4220,26811,2021-10-19 12:00:00,120.2508
4221,26811,2019-01-31 22:00:00,0.0
4222,26811,2019-02-06 06:00:00,0.0
4223,26811,2019-06-15 11:00:00,349.9644
4224,26811,2018-12-20 05:00:00,0.0
4225,26811,2019-06-04 21:00:00,0.0
4226,26811,2019-04-12 02:00:00,0.0
4227,26811,2021-06-01 21:00:00,0.0
4228,26811,2020-06-21 04:00:00,0.0
4229,26811,2019-05-13 08:00:00,108.09072
4230,26811,2018-12-27 03:00:00,0.0
4231,26811,2019-10-17 00:00:00,0.0
4232,26811,2020-12-03 16:00:00,0.0
4233,26811,2020-02-05 11:00:00,200.6604
4234,26811,2021-08-11 03:00:00,0.0
4235,26811,2020-12-13 06:00:00,0.0
4236,26811,2019-12-19 19:00:00,0.0
4237,26811,2021-06-18 08:00:00,394.1952
4238,26811,2018-05-14 21:00:00,0.0
4239,26811,2018-09-23 08:00:00,163.4388
4240,26811,2021-01-21 21:00:00,0.0
4241,26811,2021-06-04 22:00:00,0.0
4242,26811,2018-05-30 01:00:00,0.0
4243,26811,2018-08-09 09:00:00,360.2244
4244,26811,2019-07-06 21:00:00,1.310988e-08
4246,26811,2020-06-24 10:00:00,708.5544
4247,26811,2021-10-11 22:00:00,0.0
4248,26811,2020-06-25 13:00:00,1432.344
4249,26811,2020-05-20 00:00:00,0.0
4250,26811,2020-04-11 00:00:00,0.0
4251,26811,2020-10-29 06:00:00,0.0
4252,26811,2019-02-27 09:00:00,66.68616
4253,26811,2018-12-03 01:00:00,0.0
4254,26811,2019-04-28 14:00:00,641.9676
4255,26811,2019-02-01 12:00:00,112.74504
4256,26811,2018-10-21 01:00:00,0.0
4257,26811,2021-06-28 21:00:00,0.0
4258,26811,2021-06-26 03:00:00,0.0
4259,26811,2021-08-05 22:00:00,0.0
4260,26811,2018-04-23 07:00:00,110.6556
4261,26811,2021-03-16 06:00:00,0.0
4262,26811,2019-07-02 19:00:00,534.87
4263,26811,2020-10-04 05:00:00,0.0
4264,26811,2019-06-11 15:00:00,51.68172
4265,26811,2019-01-15 01:00:00,0.0
4266,26811,2021-08-26 14:00:00,1534.284
4267,26811,2020-03-05 03:00:00,0.0
4268,26811,2021-01-24 04:00:00,0.0
4269,26811,2020-09-06 04:00:00,0.0
4270,26811,2018-12-28 06:00:00,0.0
4271,26811,2020-03-18 13:00:00,358.9968
4273,26811,2020-04-18 20:00:00,0.0
4274,26811,2019-09-09 16:00:00,62.18364
4275,26811,2020-11-13 13:00:00,45.67284
4277,26811,2020-12-02 11:00:00,123.9828
4278,26811,2020-05-12 22:00:00,0.0
4279,26811,2019-07-28 07:00:00,0.0
4280,26811,2019-10-22 13:00:00,360.5424
4281,26811,2019-11-17 02:00:00,0.0
4282,26811,2020-03-10 14:00:00,183.4956
4283,26811,2019-02-15 00:00:00,0.0
4284,26811,2019-01-22 23:00:00,0.0
4285,26811,2018-11-20 20:00:00,0.0
4286,26811,2020-04-12 09:00:00,324.2484
4287,26811,2021-04-22 11:00:00,1140.5532
4288,26811,2019-12-12 04:00:00,0.0
4289,26811,2019-09-05 17:00:00,424.92
4291,26811,2020-03-31 11:00:00,366.576
4292,26811,2020-01-26 18:00:00,0.0
4293,26811,2020-09-12 04:00:00,0.0
4294,26811,2020-07-16 15:00:00,1003.512
4295,26811,2020-01-31 22:00:00,0.0
4297,26811,2021-04-11 20:00:00,0.0
4298,26811,2019-07-19 19:00:00,30.53076
4299,26811,2020-10-16 12:00:00,551.202
4300,26811,2021-05-24 17:00:00,1349.76
4301,26811,2019-01-30 02:00:00,0.0
4302,26811,2020-01-15 12:00:00,762.0456
4303,26811,2019-10-21 08:00:00,64.63452
4304,26811,2021-01-06 20:00:00,0.0
4305,26811,2020-04-01 16:00:00,210.6768
4306,26811,2020-10-16 10:00:00,469.0776
4307,26811,2018-06-28 05:00:00,30.52392
4308,26811,2021-06-04 17:00:00,1308.984
4309,26811,2020-12-27 00:00:00,0.0
4310,26811,2021-06-08 13:00:00,1541.148
4311,26811,2019-05-13 20:00:00,0.1601676
4312,26811,2020-10-07 02:00:00,0.0
4313,26811,2018-06-08 04:00:00,0.0
4314,26811,2021-02-05 18:00:00,0.0
4315,26811,2018-11-30 16:00:00,2.745756e-05
4316,26811,2018-10-03 00:00:00,0.0
4317,26811,2021-03-24 08:00:00,110.51676
4318,26811,2019-11-08 16:00:00,2.70654
4319,26811,2018-07-08 05:00:00,28.29228
4320,26811,2019-07-05 12:00:00,769.5984
4321,26811,2018-11-10 01:00:00,0.0
4322,26811,2018-06-01 20:00:00,0.0
4323,26811,2020-10-09 10:00:00,251.1072
4324,26811,2021-10-07 15:00:00,161.4636
4325,26811,2019-11-10 13:00:00,139.9548
4326,26811,2020-03-19 16:00:00,681.8352
4327,26811,2019-02-05 04:00:00,0.0
