,ss_id,init_time,step,generation,pv_datetime,pv_hour,dlwrf,dswrf,duvrs,hcc,lcc,mcc,sde,sr,t2m,tcc,u10,u100,v10,v100
3507,2814,2021-10-24 12:00:00,0 days 01:00:00,0.0,2021-10-24 01:00:00,1,1089209.4,1395316.8,145103.47,0.60128784,0.98150635,0.089904785,0.0,2483328.0,287.781,0.9945984,2.5141678,3.4588957,6.073922,8.338227
3508,2814,2021-10-24 12:00:00,0 days 02:00:00,0.0,2021-10-24 02:00:00,2,2306023.0,2194150.8,240763.33,0.9109497,1.0,0.1381836,0.0,3428992.0,287.7456,1.0,2.7879257,3.9600887,5.9040833,8.20977
3509,2814,2021-10-24 12:00:00,0 days 03:00:00,0.0,2021-10-24 03:00:00,3,3617699.0,2559226.8,285941.22,0.92822266,1.0,0.19674683,0.0,3517184.0,287.62354,1.0,1.6148386,2.5615168,4.97458,7.3620024
3510,2814,2021-10-24 12:00:00,0 days 04:00:00,0.0,2021-10-24 04:00:00,4,4904789.0,2727701.5,303433.25,0.8472595,0.6608887,0.18743896,0.0,3537920.0,287.22437,0.94506836,0.8618536,1.8114748,5.1242914,8.214503
3511,2814,2021-10-24 12:00:00,0 days 05:00:00,0.0,2021-10-24 05:00:00,5,6107400.0,2775419.5,309291.53,0.9058533,0.6292114,0.41513062,0.0,3652582.0,286.09058,0.9772339,0.7368202,1.6463842,5.444515,9.093645
3512,2814,2021-10-24 12:00:00,0 days 06:00:00,0.0,2021-10-24 06:00:00,6,7297120.0,2775419.5,309291.53,1.0,0.735199,0.007293701,0.0,3652582.0,285.78223,1.0,1.0004299,2.2183661,5.7373896,9.568595
3513,2814,2021-10-24 12:00:00,0 days 07:00:00,86.59380340576172,2021-10-24 07:00:00,7,8519811.0,2775419.5,309291.53,0.99935913,0.8704834,0.011932373,0.0,3652582.0,286.1145,0.9999695,1.9629002,3.733289,5.3324275,8.782211
3514,2814,2021-10-24 12:00:00,0 days 08:00:00,203.0447998046875,2021-10-24 08:00:00,8,9738378.0,2775419.5,309291.53,0.97753906,0.25289917,0.005279541,0.0,3652278.8,285.82568,0.98287964,1.8849277,3.8403244,4.1998425,7.10659
3515,2814,2021-10-24 12:00:00,0 days 09:00:00,289.401611328125,2021-10-24 09:00:00,9,10845333.0,2775419.5,309291.53,0.7052002,0.14178467,0.08773804,0.0,3652278.8,285.021,0.7679138,1.8429747,4.168345,3.7269402,6.631213
3516,2814,2021-10-24 12:00:00,0 days 10:00:00,490.8096008300781,2021-10-24 10:00:00,10,11944769.0,2775419.5,309291.53,0.0,0.08078003,3.0517578e-05,0.0,3652278.8,284.7417,0.08078003,2.1336021,4.71277,3.3753786,6.0120163
3517,2814,2021-10-24 12:00:00,0 days 11:00:00,1167.9984130859375,2021-10-24 11:00:00,11,12998891.0,2775419.5,309291.53,0.0,0.026519775,0.015655518,0.0,3652278.8,284.23877,0.0418396,2.1059504,4.868586,3.300217,5.9213343
3518,2814,2021-10-24 12:00:00,0 days 12:00:00,1642.907958984375,2021-10-24 12:00:00,12,14026209.0,2775419.5,309291.53,0.0,0.0015563965,0.02053833,0.0,3652278.8,283.8108,0.022003174,2.0398316,4.8198433,3.4055912,6.185854
3519,2814,2021-10-25 00:00:00,0 days 13:00:00,929.349609375,2021-10-24 13:00:00,13,14326498.0,4921536.0,531619.94,0.6489258,1.0,0.17745972,0.0,7999660.5,288.15454,1.0000011,4.8903427,6.7137394,2.7002926,3.5987167
3520,2814,2021-10-25 00:00:00,0 days 14:00:00,839.2728271484375,2021-10-24 14:00:00,14,15610066.0,5566209.0,610941.1,0.002105713,0.14785767,0.07305908,0.0,8236165.5,287.13403,0.17471388,4.962352,6.994714,2.4096403,3.219205
3521,2814,2021-10-25 00:00:00,0 days 15:00:00,243.3936004638672,2021-10-24 15:00:00,15,16741416.0,6326204.0,689421.94,0.9072876,0.06484985,0.04562378,0.0,9977842.0,286.93774,0.9165313,4.103223,5.941806,2.8374414,3.8288155
3522,2814,2021-10-25 00:00:00,0 days 16:00:00,49.24079895019531,2021-10-24 16:00:00,16,17811894.0,6705689.0,729807.06,0.85772705,0.095825195,0.12579346,0.0,11016853.0,286.11694,0.88153803,3.5820923,6.3316,2.0701056,3.1661463
3523,2814,2021-10-25 00:00:00,0 days 17:00:00,1.919891978729993e-08,2021-10-24 17:00:00,17,18928496.0,6755055.0,735739.7,0.6312866,0.10772705,0.16091919,0.0,11142293.0,285.0874,0.71313477,3.1964927,6.3699713,1.8807364,2.9887972
3524,2814,2021-10-25 00:00:00,0 days 18:00:00,0.0,2021-10-24 18:00:00,18,20005920.0,6755055.0,735739.7,0.73117065,0.12265015,0.10562134,0.0,11142293.0,284.04663,0.7728373,3.0538118,6.4610415,1.7323551,2.8670664
3525,2814,2021-10-25 00:00:00,0 days 19:00:00,0.0,2021-10-24 19:00:00,19,21066064.0,6755055.0,735739.7,0.054779053,0.0024719238,0.08074951,0.0,11142293.0,283.33032,0.13095093,3.101668,6.6049576,2.0276384,3.4006748
3526,2814,2021-10-25 00:00:00,0 days 20:00:00,0.0,2021-10-24 20:00:00,20,22102928.0,6755055.0,735739.7,0.015563965,0.0022277832,0.038116455,0.0,11142293.0,282.86548,0.042541504,3.309499,6.9358253,2.1063538,3.5476933
3527,2814,2021-10-25 00:00:00,0 days 21:00:00,0.0,2021-10-24 21:00:00,21,23116656.0,6755055.0,735739.7,0.0,0.0028686523,0.00021362305,0.0,11142293.0,282.34912,0.0030822754,3.2256496,6.8678064,2.1153078,3.5543442
3528,2814,2021-10-25 00:00:00,0 days 22:00:00,0.0,2021-10-24 22:00:00,22,24116448.0,6754802.0,735769.6,0.0,0.0035705566,0.027770996,0.0,11142293.0,281.91406,0.029541016,3.4532986,7.226676,2.0444546,3.4493017
3529,2814,2021-10-25 00:00:00,0 days 23:00:00,0.0,2021-10-24 23:00:00,23,25113504.0,6754802.0,735769.6,0.0,0.0008544922,0.0008239746,0.0,11142293.0,281.53882,0.0016479492,3.1457183,6.7494283,1.9189644,3.3084888
3530,2814,2021-10-25 00:00:00,0 days 00:00:00,0.0,2021-10-25 00:00:00,0,0.0,0.0,0.0,0.0,0.007446289,0.0819397,0.0,0.0,284.1045,0.082611084,2.1783917,5.1136084,3.4024696,6.250737
3531,2814,2021-10-25 12:00:00,0 days 01:00:00,0.0,2021-10-25 01:00:00,1,1122061.0,1258571.2,135794.0,0.019683838,0.15905762,0.04827881,0.0,2014016.0,288.3103,0.21396701,4.559186,6.207329,2.075242,2.6497717
3532,2814,2021-10-25 12:00:00,0 days 02:00:00,0.0,2021-10-25 02:00:00,2,2212458.0,2405662.2,254932.28,0.19451904,0.13171387,0.2128601,0.0,4356992.0,288.0183,0.40328395,4.4898505,6.1776023,2.0834074,2.644249
3533,2814,2021-10-25 12:00:00,0 days 03:00:00,0.0,2021-10-25 03:00:00,3,3343274.0,3105360.5,332357.84,0.6819763,0.054595947,0.061401367,0.0,5942701.5,287.55493,0.71292996,3.7907534,5.6355495,2.1975393,3.0011168
3534,2814,2021-10-25 12:00:00,0 days 04:00:00,0.0,2021-10-25 04:00:00,4,4416978.0,3502042.5,370734.56,0.15280151,0.12576294,0.08081055,0.0,7129598.5,286.52148,0.28745487,3.5998938,6.4104195,1.9154367,2.9062338
3535,2814,2021-10-25 12:00:00,0 days 05:00:00,0.0,2021-10-25 05:00:00,5,5495241.0,3560794.5,377768.44,0.6278076,0.033294678,0.049865723,0.0,7521114.0,284.98096,0.64618105,2.600408,5.7431974,2.1023502,3.5853643
3536,2814,2021-10-25 12:00:00,0 days 06:00:00,0.0,2021-10-25 06:00:00,6,6536770.0,3560794.5,377768.44,0.0,0.008575439,0.10733032,0.0,7521114.0,283.91162,0.1149292,2.6696916,6.118967,2.422864,4.2490606
3537,2814,2021-10-26 00:00:00,0 days 17:00:00,3.359675974934362e-05,2021-10-25 17:00:00,17,20141792.0,3821075.2,495159.44,0.9793091,0.0317688,0.0,0.0,3378688.0,287.74585,0.9800229,4.826296,8.586899,4.120251,6.5393867
3538,2814,2021-10-26 00:00:00,0 days 18:00:00,0.0,2021-10-25 18:00:00,18,21252352.0,3821075.2,495159.44,0.9869995,0.050354004,0.00045776367,0.0,3378688.0,287.32385,0.98774886,4.332637,8.034333,4.0246325,6.4142704
3539,2814,2021-10-26 00:00:00,0 days 19:00:00,0.0,2021-10-25 19:00:00,19,22356320.0,3821075.2,495159.44,0.9547119,0.08267212,0.91748047,0.0,3378688.0,286.91956,0.99769604,3.489602,6.7976227,4.3843813,7.163727
3540,2814,2021-10-26 00:00:00,0 days 20:00:00,0.0,2021-10-25 20:00:00,20,23492784.0,3821075.2,495159.44,0.8084717,1.0,0.8729248,0.0,3378688.0,286.59888,1.0000069,3.144888,6.251899,4.650834,7.582161
3541,2814,2021-10-26 00:00:00,0 days 21:00:00,0.0,2021-10-25 21:00:00,21,24634064.0,3821075.2,495159.44,0.9503784,0.10702515,0.5185547,0.0,3378176.0,286.50708,0.97555065,3.456861,6.65969,4.8681364,7.801668
3542,2814,2021-10-26 00:00:00,0 days 22:00:00,0.0,2021-10-25 22:00:00,22,25722496.0,3821252.2,495210.12,0.986145,0.1010437,0.4397583,0.0,3378176.0,286.20093,0.989121,3.6835093,6.9230824,5.0148215,8.128283
3543,2814,2021-10-26 00:00:00,0 days 23:00:00,0.0,2021-10-25 23:00:00,23,26847456.0,3821252.2,495210.12,0.6140442,0.11212158,0.0,0.0,3378176.0,286.17627,0.657135,4.044194,7.367057,5.204359,8.394291
3544,2814,2021-10-26 00:00:00,0 days 00:00:00,0.0,2021-10-26 00:00:00,0,0.0,0.0,0.0,0.99346924,0.0,0.5430908,0.0,0.0,281.90454,0.9945679,2.904276,6.4443913,2.5997481,4.6735954
3545,2814,2021-10-26 12:00:00,0 days 01:00:00,0.0,2021-10-26 01:00:00,1,1230521.0,924215.75,108763.31,1.0000072,0.13372803,0.5756531,0.0,700480.0,288.24023,0.99999976,4.1412554,6.5371723,4.6530037,6.667018
3546,2814,2021-10-26 12:00:00,0 days 02:00:00,0.0,2021-10-26 02:00:00,2,2457891.0,1688339.4,192078.48,0.9810735,0.7144165,0.017547607,0.0,1703552.0,289.15454,0.994304,6.0800858,8.91861,4.042158,5.8456516
3547,2814,2021-10-26 12:00:00,0 days 03:00:00,0.0,2021-10-26 03:00:00,3,3760124.0,2126644.0,247627.94,0.99363357,0.30566406,0.009277344,0.0,1903232.0,289.14038,0.995647,4.3985195,7.024678,3.866007,5.579068
3548,2814,2021-10-26 12:00:00,0 days 04:00:00,0.0,2021-10-26 04:00:00,4,4903462.0,2491063.2,285491.3,0.9809265,0.108795166,0.18981934,0.0,3083520.0,288.54858,0.9842514,4.0334635,7.1559124,3.984399,6.155097
3549,2814,2021-10-26 12:00:00,0 days 05:00:00,0.0,2021-10-26 05:00:00,5,6032110.0,2543615.5,291833.47,0.9969177,0.48046875,0.11935425,0.0,3360256.0,287.6759,0.99858814,3.9902153,7.446166,4.252983,6.7537494
3550,2814,2021-10-26 12:00:00,0 days 06:00:00,0.0,2021-10-26 06:00:00,6,7208087.0,2543615.5,291833.47,0.98895264,0.10775757,0.6651001,0.0,3360256.0,287.6631,0.9966714,3.9182167,7.1917963,4.759782,7.553711
3551,2814,2021-10-26 12:00:00,0 days 07:00:00,0.0,2021-10-26 07:00:00,7,8354621.0,2543615.5,291833.47,0.9869385,0.10107422,0.07122803,0.0,3360256.0,287.3684,0.9904196,3.7843409,6.9606943,4.6459866,7.5852714
3552,2814,2021-10-26 12:00:00,0 days 08:00:00,94.67664337158203,2021-10-26 08:00:00,8,9446415.0,2543615.5,291833.47,0.93963623,0.3857422,0.0048828125,0.0,3360256.0,286.73572,0.96265894,3.5673704,6.7172127,4.8731527,7.9544153
3553,2814,2021-10-26 12:00:00,0 days 09:00:00,343.8515930175781,2021-10-26 09:00:00,9,10616972.0,2543615.5,291833.47,0.9379883,1.0,0.76031494,0.0,3360768.0,286.70508,1.0000025,3.6737065,6.7559857,5.109893,8.172752
3554,2814,2021-10-26 12:00:00,0 days 10:00:00,581.58837890625,2021-10-26 10:00:00,10,11839574.0,2543615.5,291833.47,0.83966064,0.9951782,0.065826416,0.0,3360768.0,286.9558,0.9993884,3.8120522,6.8732367,5.3347883,8.352659
3555,2814,2021-10-26 12:00:00,0 days 12:00:00,399.9504089355469,2021-10-26 12:00:00,12,14340739.0,2543615.5,291833.47,0.9209595,1.0,0.0,0.0,3360768.0,287.33594,0.9999983,4.734763,7.9973564,5.294935,8.280535
3556,2814,2021-10-27 00:00:00,0 days 13:00:00,1275.803955078125,2021-10-26 13:00:00,13,16056187.0,3821560.5,437727.53,0.88967896,0.45672607,0.0,0.0,4373504.0,290.30005,0.9560235,5.6684856,8.297221,7.208732,10.399651
3557,2814,2021-10-27 00:00:00,0 days 14:00:00,520.3776245117188,2021-10-26 14:00:00,14,17250904.0,4829150.5,540721.1,0.56799316,0.50042725,0.0,0.0,6214656.0,290.34082,0.7731882,5.1155148,7.4328394,6.9736547,9.86003
3558,2814,2021-10-27 00:00:00,0 days 15:00:00,538.0823974609375,2021-10-26 15:00:00,15,18474638.0,5519467.0,613423.8,0.6991272,0.3777771,0.0,0.0,7612416.0,289.9087,0.801239,4.0368614,6.222707,6.5575743,9.657677
3559,2814,2021-10-27 00:00:00,0 days 16:00:00,32.02775955200195,2021-10-26 16:00:00,16,19673044.0,5824574.0,646709.25,0.9058533,0.06314087,0.0,0.0,8301568.0,288.9961,0.91156006,3.4230957,5.7654924,6.2953677,9.798431
3560,2814,2021-10-27 00:00:00,0 days 17:00:00,0.0,2021-10-26 17:00:00,17,20782800.0,5872695.5,652319.94,0.99713135,0.06048584,0.0,0.0,8587776.0,287.73218,0.99728394,3.0283127,5.5329933,6.255075,10.042856
3561,2814,2021-10-27 00:00:00,0 days 18:00:00,0.0,2021-10-26 18:00:00,18,21872896.0,5872695.5,652319.94,0.868927,0.048217773,0.0,0.0,8587776.0,286.93555,0.8751526,2.7969532,5.154007,6.3909526,10.318368
3562,2814,2021-10-27 00:00:00,0 days 19:00:00,0.0,2021-10-26 19:00:00,19,22967584.0,5872695.5,652319.94,0.9955139,0.07849121,0.0,0.0,8587776.0,286.52368,0.995697,2.9378643,5.322427,6.445927,10.397194
3563,2814,2021-10-27 00:00:00,0 days 20:00:00,0.0,2021-10-26 20:00:00,20,24044368.0,5872695.5,652319.94,0.98779297,0.1425476,0.0,0.0,8587776.0,286.13745,0.9895935,2.528535,4.711563,6.263787,10.247924
3564,2814,2021-10-27 00:00:00,0 days 21:00:00,0.0,2021-10-26 21:00:00,21,25135312.0,5872439.5,652319.94,0.98431396,0.0843811,0.0,0.0,8588800.0,286.06323,0.9852295,2.3181295,4.429614,6.307041,10.312922
3565,2814,2021-10-27 00:00:00,0 days 22:00:00,0.0,2021-10-26 22:00:00,22,26221968.0,5872439.5,652319.94,0.9170532,0.07827759,0.0,0.0,8588800.0,285.91528,0.9232178,1.9834566,3.9611034,6.342696,10.392878
3566,2814,2021-10-27 00:00:00,0 days 23:00:00,0.0,2021-10-26 23:00:00,23,27318704.0,5872439.5,652319.94,0.9367676,0.03817749,0.0,0.0,8588800.0,285.73218,0.9390564,1.6560535,3.4380684,6.246341,10.310765
3567,2814,2021-10-27 00:00:00,0 days 00:00:00,0.0,2021-10-27 00:00:00,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,287.85718,1.0,4.9150596,8.203602,5.277079,8.169597
3568,2814,2021-10-27 12:00:00,0 days 01:00:00,0.0,2021-10-27 01:00:00,1,1257525.5,906523.5,111999.2,0.68518066,0.70596313,0.0,0.0,863424.0,289.89868,0.9148161,5.868924,8.5190525,7.6749935,10.934926
3569,2814,2021-10-27 12:00:00,0 days 02:00:00,0.0,2021-10-27 02:00:00,2,2443620.0,1954378.6,228582.14,0.89364624,0.7940979,0.0,0.0,2794624.0,290.0476,0.9718124,5.316741,7.8420086,7.2370706,10.276569
3570,2814,2021-10-27 12:00:00,0 days 03:00:00,0.0,2021-10-27 03:00:00,3,3696718.0,2571562.8,295696.6,0.99246216,0.52993774,0.0,0.0,3784320.0,289.6023,0.99594045,4.4017944,6.7523575,6.81884,9.997317
3571,2814,2021-10-27 12:00:00,0 days 04:00:00,0.0,2021-10-27 04:00:00,4,4876093.0,2895804.0,328680.03,0.9510193,0.5322571,0.0,0.0,4717824.0,288.58618,0.9769592,3.3113518,5.576145,6.4751234,10.013961
3572,2814,2021-10-27 12:00:00,0 days 05:00:00,0.0,2021-10-27 05:00:00,5,6059422.0,2938865.8,334036.44,0.9807129,0.41711426,0.0,0.0,4893184.0,287.76196,0.9882202,3.1969461,5.6482286,6.388973,10.075098
3573,2814,2021-10-27 12:00:00,0 days 06:00:00,0.0,2021-10-27 06:00:00,6,7199629.0,2938865.8,334036.44,0.98480225,0.47235107,0.0,0.0,4893184.0,287.02246,0.99243164,3.362321,5.9609175,6.494296,10.259694
3574,2814,2021-10-27 12:00:00,0 days 07:00:00,0.0,2021-10-27 07:00:00,7,8329674.0,2938865.8,334036.44,0.9995117,0.101379395,0.0,0.0,4893184.0,286.69702,0.99957275,3.2763577,5.8979387,6.407843,10.12197
3575,2814,2021-10-27 12:00:00,0 days 08:00:00,122.56919860839844,2021-10-27 08:00:00,8,9444908.0,2938865.8,334036.44,0.913208,0.77542114,0.0,0.0,4893184.0,286.17065,0.9840393,2.5086184,4.660305,6.0798254,9.8138075
3576,2814,2021-10-27 12:00:00,0 days 09:00:00,255.2760009765625,2021-10-27 09:00:00,9,10571608.0,2938865.8,334036.44,0.9189453,0.99993896,0.0,0.0,4893184.0,286.1421,1.0,2.0870094,4.047408,6.211381,10.0985985
3577,2814,2021-10-27 12:00:00,0 days 10:00:00,391.755615234375,2021-10-27 10:00:00,10,11724320.0,2938865.8,334036.44,0.9838867,0.099823,0.0,0.0,4893184.0,286.42065,0.9854431,1.9386158,3.6646547,6.8154445,10.968943
3578,2814,2021-10-27 12:00:00,0 days 11:00:00,313.93798828125,2021-10-27 11:00:00,11,12812662.0,2938865.8,334036.44,0.98464966,0.07858276,0.0,0.0,4893184.0,285.94385,0.9859619,1.9160147,3.631525,6.4273415,10.597847
3579,2814,2021-10-27 12:00:00,0 days 12:00:00,1128.182373046875,2021-10-27 12:00:00,12,13903601.0,2938865.8,334036.44,0.9876709,0.0954895,0.0,0.0,4893184.0,285.72583,0.98880005,1.6772909,3.3403168,6.2461023,10.3530035
3580,2814,2021-10-28 00:00:00,0 days 13:00:00,717.7811889648438,2021-10-27 13:00:00,13,14381574.0,5593272.5,575693.8,0.0,0.02154541,0.0,0.0,12111616.0,289.91797,0.02154541,0.5627823,0.9373436,8.003503,11.362459
3581,2814,2021-10-28 00:00:00,0 days 14:00:00,1169.701171875,2021-10-27 14:00:00,14,15482697.0,6729614.0,691087.5,0.0,0.04071045,0.0,0.0,14648832.0,289.7246,0.04071045,0.5169115,0.8784504,7.3903685,10.652398
3582,2814,2021-10-28 00:00:00,0 days 15:00:00,366.3251953125,2021-10-27 15:00:00,15,16587373.0,7520011.5,769175.94,0.07400513,0.02670288,0.0,0.0,16826880.0,289.19482,0.09875488,0.38465977,0.89004326,6.65578,10.164373
3583,2814,2021-10-28 00:00:00,0 days 16:00:00,52.569480895996094,2021-10-27 16:00:00,16,17670304.0,7904920.5,806006.7,0.08154297,0.007232666,0.0,0.0,18421760.0,288.2119,0.088256836,0.36925316,1.0475407,6.896533,11.063999
3584,2814,2021-10-28 00:00:00,0 days 17:00:00,0.0,2021-10-27 17:00:00,17,18740416.0,7948725.0,811181.0,0.6447754,0.0,0.0,0.0,18776064.0,286.9441,0.6447754,0.025492668,0.5212431,6.799794,11.305474
3585,2814,2021-10-28 00:00:00,0 days 18:00:00,0.0,2021-10-27 18:00:00,18,19804864.0,7948725.0,811181.0,1.0,0.0,0.0,0.0,18776064.0,286.25195,1.0,-0.15545845,0.3055563,6.6803617,11.237747
3586,2814,2021-10-28 00:00:00,0 days 19:00:00,0.0,2021-10-27 19:00:00,19,20884896.0,7948725.0,811181.0,0.9996643,0.0,0.0,0.0,18776064.0,285.89844,0.9996643,-0.6492224,-0.530941,6.6832085,11.282566
3587,2814,2021-10-28 00:00:00,0 days 20:00:00,0.0,2021-10-27 20:00:00,20,21961856.0,7948725.0,811181.0,0.99801636,0.013366699,0.0,0.0,18776064.0,285.7727,0.99801636,-0.47016335,-0.3134346,6.690175,11.307194
3588,2814,2021-10-28 00:00:00,0 days 21:00:00,0.0,2021-10-27 21:00:00,21,23024320.0,7948760.0,811181.0,0.9998779,0.10076904,0.0,0.0,18775040.0,285.88428,0.9998779,-0.6347561,-0.5209284,6.918454,11.641187
3589,2814,2021-10-28 00:00:00,0 days 22:00:00,0.0,2021-10-27 22:00:00,22,24127216.0,7948760.0,811181.7,0.99993896,0.12445068,0.0,0.0,18775040.0,286.3452,0.99993896,-0.13045502,0.21208191,7.13972,11.811616
3590,2814,2021-10-28 00:00:00,0 days 23:00:00,0.0,2021-10-27 23:00:00,23,25261424.0,7948760.0,811181.7,0.999115,0.7690735,0.0,0.0,18775040.0,286.6848,0.99990845,-0.3571806,-0.012032509,7.2840376,11.961754
3591,5826,2018-12-14 12:00:00,0 days 11:00:00,184.3511962890625,2018-12-14 11:00:00,11,9688599.0,651725.75,66265.09,0.88897705,0.0027160645,0.0,0.0,1968640.0,277.20117,0.88912964,-4.155939,-5.595994,10.336711,15.394063
3592,5826,2018-12-14 12:00:00,0 days 12:00:00,269.6940002441406,2018-12-14 12:00:00,12,10538782.0,651725.75,66265.09,0.90960693,0.01751709,0.038146973,0.0,1968640.0,277.333,0.91302514,-3.2618418,-4.4644947,10.785357,16.060635
3593,5826,2018-12-15 00:00:00,0 days 13:00:00,212.42759704589844,2018-12-14 13:00:00,13,13434143.0,398570.25,63281.13,0.9949951,0.927063,0.040924072,0.0,144896.0,278.3125,0.99857205,-7.197159,-9.869965,12.054291,17.333206
3594,5826,2018-12-15 00:00:00,0 days 14:00:00,392.8739929199219,2018-12-14 14:00:00,14,14539054.0,532997.5,81672.5,0.99832153,0.98568726,0.0004272461,0.0,151936.0,278.56567,0.9999318,-7.8830566,-10.998764,12.807671,18.49318
3595,5826,2018-12-15 00:00:00,0 days 15:00:00,17.292240142822266,2018-12-14 15:00:00,15,15683078.0,580645.25,89352.95,0.9993286,0.9187012,0.0011291504,0.0,154368.0,278.6416,0.9998523,-7.932892,-11.090012,13.069398,18.938034
3596,5826,2018-12-15 00:00:00,0 days 16:00:00,0.0,2018-12-14 16:00:00,16,16822846.0,582321.4,89556.16,1.0,0.9642639,3.0517578e-05,0.0,154368.0,278.4829,1.0000011,-8.695892,-12.302185,11.853118,17.250595
3597,5826,2018-12-15 00:00:00,0 days 17:00:00,0.0,2018-12-14 17:00:00,17,17961412.0,582321.4,89556.16,1.0,0.99313354,0.4570923,0.0,154368.0,278.4402,0.99999565,-8.755112,-12.263535,11.755829,17.049828
3598,5826,2018-12-15 00:00:00,0 days 18:00:00,0.0,2018-12-14 18:00:00,18,19098876.0,582321.4,89556.16,1.0,0.9824219,0.9294739,0.0,154368.0,277.42017,1.0000019,-8.065826,-11.429184,10.208115,15.062195
3599,5826,2018-12-15 00:00:00,0 days 19:00:00,0.0,2018-12-14 19:00:00,19,20246016.0,582321.4,89556.16,0.99884033,0.88098145,0.6763916,9.4490126e-05,155136.0,276.89575,0.99966973,-9.550873,-13.297897,9.4509945,13.773455
3600,5826,2018-12-15 00:00:00,0 days 20:00:00,0.0,2018-12-14 20:00:00,20,21378320.0,582321.4,89556.16,1.0,0.99938965,0.9984436,0.00048530102,155136.0,276.55078,1.0,-9.165146,-12.743927,8.8174715,13.253574
3601,5826,2018-12-15 00:00:00,0 days 21:00:00,0.0,2018-12-14 21:00:00,21,22531936.0,582321.4,89556.16,0.99993896,0.9776001,0.87805176,0.0005699638,155136.0,276.76782,0.9999968,-8.817093,-12.328613,9.279031,14.056797
3602,5826,2018-12-15 00:00:00,0 days 22:00:00,0.0,2018-12-14 22:00:00,22,23683280.0,582321.4,89556.16,0.99645996,1.0,0.4963379,0.0010008384,155136.0,276.38574,1.0,-7.6021996,-10.7322235,8.664809,13.290748
3603,5826,2018-12-15 00:00:00,0 days 23:00:00,0.0,2018-12-14 23:00:00,23,24837200.0,582321.4,89556.16,0.99768066,1.0,0.36154175,0.0011966228,155136.0,276.4961,1.0,-7.920212,-11.035812,7.578269,11.654213
3604,5826,2018-12-15 00:00:00,0 days 00:00:00,0.0,2018-12-15 00:00:00,0,0.0,0.0,0.0,0.9320984,0.0,0.0,0.0,0.0,277.7666,0.9320984,-3.4306612,-4.6170607,10.3274975,15.215503
3605,5826,2018-12-15 12:00:00,0 days 01:00:00,0.0,2018-12-15 01:00:00,1,1070624.9,250552.98,30418.51,0.9954529,0.971344,0.017456055,0.0,91712.0,278.74048,0.9996854,-7.3671875,-10.260727,13.388794,19.303116
3606,5826,2018-12-15 12:00:00,0 days 02:00:00,0.0,2018-12-15 02:00:00,2,2229923.0,357851.16,44663.5,0.9988098,0.957428,0.0008239746,0.0,95744.0,278.58813,0.99991083,-7.1887054,-10.174179,12.8250885,18.687607
3607,5826,2018-12-15 12:00:00,0 days 03:00:00,0.0,2018-12-15 03:00:00,3,3367750.0,407755.12,52465.68,0.99990845,0.9921875,0.0,0.0,97408.0,278.98633,1.0000074,-8.423248,-11.844116,13.393198,19.501938
3608,5826,2018-12-15 12:00:00,0 days 04:00:00,0.0,2018-12-15 04:00:00,4,4501468.0,409026.53,52680.527,1.0,0.9900818,0.44476318,0.0,97408.0,278.53662,1.0000055,-8.250336,-11.615463,13.29566,19.156961
3609,5826,2018-12-15 12:00:00,0 days 05:00:00,0.0,2018-12-15 05:00:00,5,5607223.0,408834.53,52684.45,1.0,0.9798889,0.2626953,0.0,97664.0,277.8833,0.9999985,-8.947678,-12.599594,13.105553,18.741436
3610,5826,2018-12-15 12:00:00,0 days 06:00:00,0.0,2018-12-15 06:00:00,6,6728980.0,408834.53,52684.45,1.0,0.9715271,0.7694702,0.0,97664.0,277.77515,0.99999356,-9.158463,-12.905792,12.281754,17.480957
3611,5826,2018-12-15 12:00:00,0 days 07:00:00,0.0,2018-12-15 07:00:00,7,7876509.0,408834.53,52684.45,0.99887085,0.9472046,0.81936646,0.0,97664.0,277.9856,0.9999302,-9.368439,-13.089752,9.555308,14.078705
3612,5826,2018-12-15 12:00:00,0 days 08:00:00,0.0,2018-12-15 08:00:00,8,9036289.0,408834.53,52684.45,0.99316406,0.980072,0.86602783,0.0,97664.0,277.93164,0.9995784,-8.899033,-12.284546,8.623306,12.929535
3613,5826,2018-12-15 12:00:00,0 days 09:00:00,0.0,2018-12-15 09:00:00,9,10197041.0,408834.53,52684.45,0.99905396,0.99957275,0.99780273,0.0,97152.0,277.7461,0.9999864,-7.961838,-11.007599,9.035553,13.356903
3614,5826,2018-12-15 12:00:00,0 days 10:00:00,40.44456100463867,2018-12-15 10:00:00,10,11366875.0,409218.06,52684.61,0.9999695,0.99261475,0.8913574,0.0002403818,97152.0,277.12842,0.9999939,-7.7905264,-10.837631,9.447189,13.862854
3615,5826,2018-12-15 12:00:00,0 days 11:00:00,92.79192352294922,2018-12-15 11:00:00,11,12527122.0,409218.06,52684.61,0.9999695,1.0,0.3555603,0.00043616444,97152.0,276.7566,1.0000021,-7.754966,-10.862671,8.977483,13.3954315
3616,5826,2018-12-15 12:00:00,0 days 12:00:00,92.61347961425781,2018-12-15 12:00:00,12,13696542.0,409218.06,52684.61,1.0,1.0,0.9996033,0.0005684532,97152.0,276.7151,0.9999946,-7.771843,-10.82515,8.693884,12.928116
